Card 132: 49 86 99 81 13 98 69 32 89 18 | 89 84 65 58 32 15 96 49  1 18 22 13 98 99  6 81 46 50 88 78  3 11 69 74 86
Card 133: 18 56 75  7 48 40 38 22 10 90 | 10 42 61 18 91 38 12 67 72 54 51 22 86 77 81 87 75 34 89 97 35  6 96  7 62
Card 134: 67 66 99 61 98 32  6 82 86  9 | 12  8 33 87 82 66 98 78 68 24 59 80  6 44 32 49  9  2 97 65 86 71 99 61 67
Card 135: 24 59 92 68 44 20 30  8 40 77 | 28 72 51 38 58 40 30 24 21 77 92 82 59 18 50  7 19 44 20 68 91  8 32 88 94
Card 136: 27 10 70 96 29 69 37 63 86 65 | 28 27  8 34 29 82 78 56 22 30  3 19 63 88 67 74 75  4 91 41 35 65  7 14 66
Card 137: 74 70 86 34 89 37 73 23 29 85 | 16 65 58 88  8  5 11 26 39 91 51 31 19 78 92 87 36 34 80 94 42 81 38 40 93
Card 138: 71 35  5 13 69  8 88 11 76 31 | 69 42  5 59 76 54 37 11 39  9 12 73 66 13 71 89 56 26 28 77  2 31  1  4 57
Card 139: 10 50 78 91 55 61 81 19 44 59 | 97 98 39 52 56 28 94 24  3 54 45 82 14 17  5 16 27 99 37 38 26 31 53  9 35
Card 140: 17 93 15 73 45 20 43 50  2 52 | 64 21 15 57 77 90  2 61 22  8 91 39 93 82 62  5 47 30 41 80 58  1 17 25 48
Card 141: 52 66  4  8 87 11 14 76 23 24 |  3 55 29 16 26 61 12 43 89 15 56 24  5 36 85 62 90 75 65 71 53 45 38 50 54
Card 142: 57 35 91 73 66 67 64 63 92 18 | 96 58 44 37 19 41 72 54 52 31 88 20 45 68 42 21  2 59 62 53 70 63 77 57 69
Card 143: 88 70 69 13 18 97 64 89 40 29 | 74 98 30  5 85 12 38 62 66 33 36 17 71  9 97 22 47 79 39 60 89 13 83 77  8
Card 144: 14 35 52  8 75 43 62 33 36 70 | 13 95 71 64  6 48 74 84 61 24 89 77 17 58 87 75 76 43 28 54  3 83 99 67 12
Card 145: 53 88 65 42 72 92 43 14  3 90 | 21 19 33 59 84 61 96 41 20 31 88 71 38 72 79 48 58 55 62 36 23 11 30 18 70
Card 146: 68 28 58 96 42 32 22 90 19 47 | 84 25 39 96 67 26 29 24  9 62  1 14 46 11 77 81 61 82 60 80 78 52 31 98 49
Card 147: 81 85 76 67  4 63 25 97 57 27 |  2 26 43  9 56 59 29 10 13 45 35 60 86 65 15 46 19  5 79  8 44  1  6 20 21
Card 148: 90 41 37 66 94 87 84 14  9 29 | 94 47  5 10 23 38 61 87 55 22 75 97 37 29 30  9 18 84 69 41 11 73 43 45 14
Card 149: 84 30 17 21 47 26 81 68 57 40 | 86 78 70  5 54 40 34 38 47 72 62 56 53  7 10 37 73 92 46 61 41 74 68 23 63
Card 150: 83 21 33 53 37 57 66 29 41  6 | 20 61 75 89 59 60 41 83 21 29 30 57 66 58 37 76 90 96 53 69 33 17 12 95  6
Card 151: 12  5 52 36  3 29 69  6 82 27 | 82 12 27 44 50 15 76 28 29 52 57 36 73  3 34  5 94 37  6 92 84  9 10 98 69
Card 152: 82 62 80 30 37 68 41 89 12  5 | 60 32 64 57 41 74 89 16 72 20 26  6 91 18 52 68 62 55  5 30 82  1 37 80 12
Card 153: 97 28 55 92 70 83 58 44 67 40 | 24 58 55 88 92 40  6 83 12 70 10 22 44 76 82 97  4 98 65 28  5 32  7 67 74
Card 154: 31 50 70 87 43 26 55 30 14 54 | 43 72 90 20 10 13 91 54 75 39 26 70 17 87 22 60 29  1 27 69 14 31 50 67 55
Card 155: 21  4 25 52  3 16 98 43 72 81 | 87  4 21 43 90 67 39 36 13 64  6 25 29 16 83 84  5 98  9 81 78  1 74 12 96
Card 156: 77 46 21 67 59 78 63 30 45 48 | 48 35 17 62 44 25 34 67 23 13 63 81 99 29 93 84 73 96 86 90 88 30 60 85 21
Card 157: 43 32 99 39 58  3 38 81 79 41 | 79 41 34  8 99 80 70 43 51 38 29 68 32 83 58  2  6 36 63 95 81 67  3 28 10
Card 158: 43 68 57 98 30 58 47 40 12 93 | 91 62 48  6 52 16 72 34 28 85 81 94 26  4 99 30 71 44 80 65 40 60 58 18 49
Card 159: 62 30 18 57 61 68 65 98 10 56 | 98 32 29  1 15 77 55 10 13 30 80 93 38 86 70 99 97 19 85 33 17 21 48 47 89
Card 160: 30 47 79 28 57 77 73 75 35 40 | 98 25 96 11 15 34 19 35  6 38  1 91 29 57 61 22 69 12 40 21 41 17 27 39 56
Card 161: 62 58 10 14 73 95 77 97 47 70 | 15 46  1 36  3 66 27 77 49 45 94 65 23 61 76  8 91 42 82 13 85 67 92 68 53
Card 162: 47 24 44 73  3 10 30 98  5 29 | 75 99 37 41 60 43 13 67 74 23 82 40 35 64 77 25  4  9 58 56  8  7 85 70 66
Card 163: 10 17 99 41  6 14 81 23  5 84 | 95 11 99 62 53 23  8 73 48 42 96 47 39 94 56 30 58 63 22 66 33 26 35  5 43
Card 164: 71 32 31 15 73  3 70 91 61 18 |  3 16 77 70 33 94 62 40 88 32 90 98 66 49 86 68 95  7 53 97 96 28  4 75 35
Card 165: 61 74  1 76 17 22 19 83  5 96 | 83  5 47 29 52 40 94 32 70 95 67 84 56 31 18 62 42  9 53 36 57 48 64 15 85
Card 166: 84 96 57  6 48 13 42 12 19 99 | 67 29 25 81 77 69 63 56  8 27 80 62 94 30 78 10 45 49 20 95 50 66 61  6 24
Card 167: 21 41 29 39 24 98 68 40  7 78 | 44 19 53 13 17  4  2 64 87 60  1 51 10 35 94 52 25 75 92 95 80 67 82 42 86
Card 168: 18 72 92 63  3 38 82 65 85 61 | 53 14 92 63 74 75 97 56 85 82 30  4 42 34 18 61 72 65 20 47 43  3 38 39 40
Card 169: 98 91 13 27 52 51 36 82 80 78 | 78 42 51 62 36 38  4 95 82 17 91 27 12 98 76 13 84 52 80 32 39 50 48 19  2
Card 170: 94 67  3 32 73 84 11 47 23 90 | 94 84 66 73 32 31 23 18 93 29 58 81 95 16 46 53 89  4 11 44 49 67 90 82 40
Card 171:  2 55  5 19 59 73 29 65 12 23 | 33 75  5 53 90 95 68 73 29 71 11 45 72 54 59 12 55 85 56 19 17 24  8 92  2
Card 172: 74 43 65 15 59 37 11 83 20 85 | 59 30 36 97 78 65 88 20 96 11 51 22 93 63 94 28  3 90 68 95 73 43 13 74 85
Card 173: 53 46 64 33 65 55  8 81  1 36 | 12 22 78 35 57 96 36  3 27 29 52 80  2 79  8 76 93 54  1 24 48 32 94 14 64
Card 174: 20 38 12 24 28 39 18 59 75 94 | 95 48 91 36 56 63 62 46 67  4 32 97 39 66 93 55 50 34  5 85 29 76 45 54  7
Card 175: 26 96 12 74 65 57 51 18 83 75 | 26 89 74 83 65 12 58 88 92 22  8 39 18 51 34 96 75 44 94 35 30 90 69 57 23
Card 176: 48 64 15 96 42 33 88 27 50 86 | 36 85 60 68 93 63 33 17 28 70 24 50 96 38 54 53 72 90 41 86 74 88 75 64 48
Card 177: 66 27 35 76 89 90 31 26 20 95 | 51 94 62 77 31  5 16 20 30 86 75 42 23 11 69 24 87 76 27 60 80 46 43 57 90
Card 178: 83 38 10 89 18 80  1 67 63  7 | 37 28 46 84 94 89 38 21 24 68 25 92 60 34 58 54 76 55 11 19 85 33 93 15  8
Card 179: 59 82 88  8 21 16 55  2 56 45 |  2 26 73 81 90  5 13 55 21 82 69  8 22 99 36 68 53 88 86 56 16  7 45 87 28
